S,I,R,SuperSpreader
177.0,24.0,9.0,1.0
177.0,24.0,9.0,1.0
177.0,24.0,9.0,1.0
177.0,24.0,9.0,1.0
177.0,24.0,9.0,1.0
177.0,24.0,9.0,1.0
177.0,24.0,9.0,1.0
177.0,24.0,9.0,1.0
177.0,24.0,9.0,1.0
177.0,24.0,9.0,1.0
177.0,24.0,9.0,1.0
177.0,23.0,10.0,1.0
177.0,23.0,10.0,1.0
177.0,23.0,10.0,1.0
177.0,23.0,10.0,1.0
177.0,23.0,10.0,1.0
177.0,23.0,10.0,1.0
177.0,23.0,10.0,1.0
177.0,23.0,10.0,1.0
177.0,23.0,10.0,1.0
176.0,24.0,10.0,1.0
175.0,25.0,10.0,1.0
174.0,26.0,10.0,1.0
174.0,26.0,10.0,1.0
174.0,26.0,10.0,1.0
174.0,26.0,10.0,1.0
174.0,26.0,10.0,1.0
174.0,26.0,10.0,1.0
174.0,26.0,10.0,1.0
174.0,26.0,10.0,1.0
174.0,26.0,10.0,1.0
174.0,26.0,10.0,1.0
174.0,26.0,10.0,1.0
174.0,26.0,10.0,1.0
174.0,26.0,10.0,1.0
174.0,26.0,10.0,1.0
174.0,26.0,10.0,1.0
174.0,26.0,10.0,1.0
174.0,26.0,10.0,1.0
174.0,26.0,10.0,1.0
174.0,26.0,10.0,1.0
174.0,26.0,10.0,1.0
174.0,26.0,10.0,1.0
174.0,26.0,10.0,1.0
174.0,26.0,10.0,1.0
174.0,26.0,10.0,1.0
174.0,26.0,10.0,1.0
174.0,26.0,10.0,1.0
174.0,26.0,10.0,1.0
174.0,26.0,10.0,1.0
174.0,26.0,10.0,1.0
174.0,26.0,10.0,1.0
174.0,26.0,10.0,1.0
174.0,26.0,10.0,1.0
174.0,25.0,11.0,1.0
174.0,25.0,11.0,1.0
174.0,25.0,11.0,1.0
174.0,25.0,11.0,1.0
174.0,25.0,11.0,1.0
174.0,25.0,11.0,1.0
174.0,25.0,11.0,1.0
174.0,25.0,11.0,1.0
174.0,25.0,11.0,1.0
174.0,25.0,11.0,1.0
174.0,25.0,11.0,1.0
174.0,25.0,11.0,1.0
174.0,25.0,11.0,1.0
174.0,25.0,11.0,1.0
174.0,25.0,11.0,1.0
174.0,25.0,11.0,1.0
174.0,25.0,11.0,1.0
174.0,25.0,11.0,1.0
174.0,25.0,11.0,1.0
174.0,25.0,11.0,1.0
174.0,25.0,11.0,1.0
174.0,25.0,11.0,1.0
174.0,25.0,11.0,1.0
174.0,25.0,11.0,1.0
174.0,25.0,11.0,1.0
174.0,25.0,11.0,1.0
174.0,25.0,11.0,1.0
174.0,25.0,11.0,1.0
174.0,25.0,11.0,1.0
174.0,25.0,11.0,1.0
174.0,25.0,11.0,1.0
174.0,25.0,11.0,1.0
174.0,25.0,11.0,1.0
174.0,25.0,11.0,1.0
174.0,25.0,11.0,1.0
174.0,25.0,11.0,1.0
174.0,25.0,11.0,1.0
174.0,25.0,11.0,1.0
174.0,25.0,11.0,1.0
174.0,25.0,11.0,1.0
174.0,25.0,11.0,1.0
174.0,25.0,11.0,1.0
174.0,25.0,11.0,1.0
174.0,25.0,11.0,1.0
174.0,25.0,11.0,1.0
174.0,25.0,11.0,1.0
174.0,25.0,11.0,1.0
174.0,25.0,11.0,1.0
174.0,25.0,11.0,1.0
174.0,25.0,11.0,1.0
174.0,24.0,12.0,1.0
174.0,24.0,12.0,1.0
174.0,24.0,12.0,1.0
174.0,24.0,12.0,1.0
174.0,24.0,12.0,1.0
174.0,24.0,12.0,1.0
174.0,24.0,12.0,1.0
174.0,24.0,12.0,1.0
174.0,24.0,12.0,1.0
174.0,24.0,12.0,1.0
174.0,24.0,12.0,1.0
174.0,24.0,12.0,1.0
174.0,24.0,12.0,1.0
174.0,24.0,12.0,1.0
174.0,24.0,12.0,1.0
174.0,23.0,13.0,1.0
174.0,23.0,13.0,1.0
174.0,23.0,13.0,1.0
174.0,23.0,13.0,1.0
174.0,23.0,13.0,1.0
174.0,23.0,13.0,1.0
174.0,23.0,13.0,1.0
174.0,23.0,13.0,1.0
174.0,23.0,13.0,1.0
174.0,23.0,13.0,1.0
174.0,23.0,13.0,1.0
174.0,22.0,14.0,1.0
174.0,22.0,14.0,1.0
174.0,22.0,14.0,1.0
174.0,22.0,14.0,1.0
174.0,22.0,14.0,1.0
173.0,23.0,14.0,1.0
173.0,23.0,14.0,1.0
173.0,23.0,14.0,1.0
173.0,23.0,14.0,1.0
173.0,23.0,14.0,1.0
173.0,23.0,14.0,1.0
173.0,23.0,14.0,1.0
173.0,23.0,14.0,1.0
173.0,23.0,14.0,1.0
173.0,23.0,14.0,1.0
173.0,23.0,14.0,1.0
173.0,23.0,14.0,1.0
173.0,23.0,14.0,1.0
173.0,23.0,14.0,1.0
173.0,23.0,14.0,1.0
173.0,23.0,14.0,1.0
173.0,23.0,14.0,1.0
173.0,22.0,15.0,1.0
173.0,22.0,15.0,1.0
173.0,22.0,15.0,1.0
173.0,22.0,15.0,1.0
173.0,22.0,15.0,1.0
173.0,22.0,15.0,1.0
173.0,22.0,15.0,1.0
173.0,22.0,15.0,1.0
173.0,22.0,15.0,1.0
173.0,22.0,15.0,1.0
173.0,22.0,15.0,1.0
173.0,22.0,15.0,1.0
173.0,22.0,15.0,1.0
173.0,22.0,15.0,1.0
173.0,22.0,15.0,1.0
173.0,22.0,15.0,1.0
173.0,22.0,15.0,1.0
173.0,22.0,15.0,1.0
173.0,22.0,15.0,1.0
173.0,22.0,15.0,1.0
173.0,22.0,15.0,1.0
173.0,22.0,15.0,1.0
173.0,22.0,15.0,1.0
173.0,22.0,15.0,1.0
173.0,22.0,15.0,1.0
173.0,22.0,15.0,1.0
173.0,22.0,15.0,1.0
173.0,22.0,15.0,1.0
173.0,22.0,15.0,1.0
173.0,22.0,15.0,1.0
173.0,22.0,15.0,1.0
173.0,22.0,15.0,1.0
173.0,22.0,15.0,1.0
173.0,22.0,15.0,1.0
173.0,22.0,15.0,1.0
173.0,22.0,15.0,1.0
173.0,22.0,15.0,1.0
173.0,22.0,15.0,1.0
173.0,22.0,15.0,1.0
173.0,22.0,15.0,1.0
173.0,22.0,15.0,1.0
173.0,22.0,15.0,1.0
173.0,22.0,15.0,1.0
173.0,22.0,15.0,1.0
173.0,22.0,15.0,1.0
173.0,22.0,15.0,1.0
173.0,22.0,15.0,1.0
173.0,22.0,15.0,1.0
173.0,22.0,15.0,1.0
173.0,22.0,15.0,1.0
173.0,22.0,15.0,1.0
173.0,22.0,15.0,1.0
173.0,22.0,15.0,1.0
173.0,22.0,15.0,1.0
173.0,22.0,15.0,1.0
173.0,22.0,15.0,1.0
173.0,22.0,15.0,1.0
173.0,22.0,15.0,1.0
173.0,22.0,15.0,1.0
173.0,22.0,15.0,1.0
173.0,22.0,15.0,1.0
173.0,22.0,15.0,1.0
173.0,22.0,15.0,1.0
173.0,21.0,16.0,1.0
173.0,21.0,16.0,1.0
173.0,21.0,16.0,1.0
173.0,21.0,16.0,1.0
173.0,21.0,16.0,1.0
173.0,21.0,16.0,1.0
173.0,21.0,16.0,1.0
173.0,21.0,16.0,1.0
173.0,21.0,16.0,1.0
173.0,21.0,16.0,1.0
173.0,21.0,16.0,1.0
173.0,21.0,16.0,1.0
173.0,21.0,16.0,1.0
173.0,21.0,16.0,1.0
173.0,21.0,16.0,1.0
173.0,21.0,16.0,1.0
173.0,21.0,16.0,1.0
173.0,21.0,16.0,1.0
173.0,21.0,16.0,1.0
173.0,21.0,16.0,1.0
173.0,21.0,16.0,1.0
173.0,20.0,17.0,1.0
173.0,20.0,17.0,1.0
173.0,20.0,17.0,1.0
173.0,20.0,17.0,1.0
173.0,20.0,17.0,1.0
173.0,20.0,17.0,1.0
173.0,20.0,17.0,1.0
173.0,20.0,17.0,1.0
173.0,20.0,17.0,1.0
173.0,20.0,17.0,1.0
173.0,20.0,17.0,1.0
173.0,20.0,17.0,1.0
173.0,20.0,17.0,1.0
173.0,20.0,17.0,1.0
173.0,20.0,17.0,1.0
173.0,20.0,17.0,1.0
173.0,20.0,17.0,1.0
173.0,20.0,17.0,1.0
173.0,20.0,17.0,1.0
173.0,20.0,17.0,1.0
173.0,20.0,17.0,1.0
173.0,20.0,17.0,1.0
173.0,20.0,17.0,1.0
173.0,20.0,17.0,1.0
173.0,20.0,17.0,1.0
173.0,20.0,17.0,1.0
173.0,20.0,17.0,1.0
173.0,20.0,17.0,1.0
173.0,20.0,17.0,1.0
173.0,20.0,17.0,1.0
173.0,20.0,17.0,1.0
173.0,20.0,17.0,1.0
173.0,20.0,17.0,1.0
173.0,19.0,18.0,1.0
173.0,19.0,18.0,1.0
173.0,19.0,18.0,1.0
173.0,19.0,18.0,1.0
173.0,19.0,18.0,1.0
173.0,19.0,18.0,1.0
173.0,19.0,18.0,1.0
173.0,19.0,18.0,1.0
173.0,18.0,19.0,1.0
173.0,18.0,19.0,1.0
173.0,18.0,19.0,1.0
173.0,18.0,19.0,1.0
173.0,18.0,19.0,1.0
173.0,18.0,19.0,1.0
173.0,18.0,19.0,1.0
173.0,18.0,19.0,1.0
173.0,18.0,19.0,1.0
173.0,18.0,19.0,1.0
173.0,18.0,19.0,1.0
173.0,18.0,19.0,1.0
173.0,18.0,19.0,1.0
173.0,18.0,19.0,1.0
173.0,18.0,19.0,1.0
173.0,18.0,19.0,1.0
173.0,18.0,19.0,1.0
173.0,18.0,19.0,1.0
173.0,18.0,19.0,1.0
173.0,18.0,19.0,1.0
173.0,18.0,19.0,1.0
173.0,18.0,19.0,1.0
173.0,18.0,19.0,1.0
173.0,18.0,19.0,1.0
173.0,18.0,19.0,1.0
173.0,18.0,19.0,1.0
173.0,18.0,19.0,1.0
173.0,18.0,19.0,1.0
173.0,18.0,19.0,1.0
173.0,18.0,19.0,1.0
173.0,18.0,19.0,1.0
173.0,18.0,19.0,1.0
173.0,18.0,19.0,1.0
173.0,18.0,19.0,1.0
173.0,18.0,19.0,1.0
173.0,18.0,19.0,1.0
173.0,18.0,19.0,1.0
173.0,18.0,19.0,1.0
173.0,18.0,19.0,1.0
173.0,18.0,19.0,1.0
173.0,18.0,19.0,1.0
173.0,18.0,19.0,1.0
173.0,18.0,19.0,1.0
173.0,18.0,19.0,1.0
173.0,18.0,19.0,1.0
173.0,18.0,19.0,1.0
173.0,18.0,19.0,1.0
173.0,18.0,19.0,1.0
173.0,18.0,19.0,1.0
173.0,18.0,19.0,1.0
173.0,18.0,19.0,1.0
173.0,18.0,19.0,1.0
173.0,18.0,19.0,1.0
173.0,18.0,19.0,1.0
173.0,18.0,19.0,1.0
173.0,18.0,19.0,1.0
173.0,18.0,19.0,1.0
173.0,18.0,19.0,1.0
173.0,18.0,19.0,1.0
173.0,18.0,19.0,1.0
173.0,18.0,19.0,1.0
173.0,18.0,19.0,1.0
173.0,18.0,19.0,1.0
173.0,18.0,19.0,1.0
173.0,18.0,19.0,1.0
173.0,18.0,19.0,1.0
173.0,18.0,19.0,1.0
173.0,18.0,19.0,1.0
173.0,18.0,19.0,1.0
173.0,18.0,19.0,1.0
173.0,18.0,19.0,1.0
173.0,18.0,19.0,1.0
173.0,18.0,19.0,1.0
173.0,18.0,19.0,1.0
173.0,18.0,19.0,1.0
173.0,18.0,19.0,1.0
173.0,18.0,19.0,1.0
173.0,18.0,19.0,1.0
173.0,17.0,20.0,1.0
173.0,17.0,20.0,1.0
173.0,17.0,20.0,1.0
173.0,17.0,20.0,1.0
173.0,17.0,20.0,1.0
173.0,17.0,20.0,1.0
173.0,17.0,20.0,1.0
173.0,17.0,20.0,1.0
173.0,17.0,20.0,1.0
173.0,17.0,20.0,1.0
173.0,17.0,20.0,1.0
173.0,17.0,20.0,1.0
173.0,17.0,20.0,1.0
173.0,17.0,20.0,1.0
173.0,17.0,20.0,1.0
173.0,17.0,20.0,1.0
173.0,17.0,20.0,1.0
173.0,17.0,20.0,1.0
173.0,17.0,20.0,1.0
173.0,17.0,20.0,1.0
173.0,17.0,20.0,1.0
173.0,17.0,20.0,1.0
173.0,16.0,21.0,1.0
173.0,16.0,21.0,1.0
173.0,16.0,21.0,1.0
173.0,16.0,21.0,1.0
173.0,16.0,21.0,1.0
173.0,16.0,21.0,1.0
173.0,16.0,21.0,1.0
173.0,16.0,21.0,1.0
173.0,16.0,21.0,1.0
173.0,16.0,21.0,1.0
173.0,16.0,21.0,1.0
173.0,16.0,21.0,1.0
173.0,16.0,21.0,1.0
173.0,16.0,21.0,1.0
173.0,16.0,21.0,1.0
173.0,16.0,21.0,1.0
173.0,16.0,21.0,1.0
173.0,16.0,21.0,1.0
173.0,15.0,22.0,1.0
173.0,15.0,22.0,1.0
173.0,15.0,22.0,1.0
173.0,15.0,22.0,1.0
173.0,15.0,22.0,1.0
173.0,15.0,22.0,1.0
173.0,15.0,22.0,1.0
173.0,15.0,22.0,1.0
173.0,15.0,22.0,1.0
173.0,15.0,22.0,1.0
173.0,14.0,23.0,1.0
173.0,14.0,23.0,1.0
173.0,14.0,23.0,1.0
173.0,14.0,23.0,1.0
173.0,14.0,23.0,1.0
173.0,14.0,23.0,1.0
173.0,14.0,23.0,1.0
173.0,14.0,23.0,1.0
173.0,13.0,24.0,1.0
173.0,13.0,24.0,1.0
173.0,13.0,24.0,1.0
173.0,13.0,24.0,1.0
173.0,13.0,24.0,1.0
173.0,13.0,24.0,1.0
173.0,13.0,24.0,1.0
173.0,13.0,24.0,1.0
173.0,13.0,24.0,1.0
173.0,13.0,24.0,1.0
173.0,13.0,24.0,1.0
173.0,13.0,24.0,1.0
173.0,13.0,24.0,1.0
173.0,13.0,24.0,1.0
173.0,13.0,24.0,1.0
173.0,13.0,24.0,1.0
173.0,13.0,24.0,1.0
173.0,13.0,24.0,1.0
173.0,13.0,24.0,1.0
173.0,13.0,24.0,1.0
173.0,13.0,24.0,1.0
173.0,13.0,24.0,1.0
173.0,13.0,24.0,1.0
173.0,13.0,24.0,1.0
173.0,13.0,24.0,1.0
173.0,13.0,24.0,1.0
173.0,13.0,24.0,1.0
173.0,13.0,24.0,1.0
173.0,13.0,24.0,1.0
173.0,13.0,24.0,1.0
173.0,13.0,24.0,1.0
173.0,13.0,24.0,1.0
173.0,13.0,24.0,1.0
173.0,13.0,24.0,1.0
173.0,13.0,24.0,1.0
173.0,13.0,24.0,1.0
173.0,13.0,24.0,1.0
173.0,13.0,24.0,1.0
173.0,13.0,24.0,1.0
173.0,13.0,24.0,1.0
173.0,13.0,24.0,1.0
173.0,13.0,24.0,1.0
173.0,13.0,24.0,1.0
173.0,13.0,24.0,1.0
173.0,13.0,24.0,1.0
173.0,13.0,24.0,1.0
173.0,13.0,24.0,1.0
173.0,13.0,24.0,1.0
173.0,13.0,24.0,1.0
173.0,13.0,24.0,1.0
173.0,13.0,24.0,1.0
173.0,13.0,24.0,1.0
173.0,13.0,24.0,1.0
173.0,13.0,24.0,1.0
173.0,13.0,24.0,1.0
173.0,13.0,24.0,1.0
173.0,13.0,24.0,1.0
173.0,13.0,24.0,1.0
173.0,13.0,24.0,1.0
173.0,13.0,24.0,1.0
173.0,13.0,24.0,1.0
173.0,12.0,25.0,1.0
173.0,12.0,25.0,1.0
173.0,12.0,25.0,1.0
173.0,12.0,25.0,1.0
173.0,12.0,25.0,1.0
173.0,12.0,25.0,1.0
173.0,12.0,25.0,1.0
173.0,12.0,25.0,1.0
173.0,12.0,25.0,1.0
173.0,12.0,25.0,1.0
173.0,12.0,25.0,1.0
173.0,12.0,25.0,1.0
173.0,12.0,25.0,1.0
173.0,12.0,25.0,1.0
173.0,12.0,25.0,1.0
173.0,12.0,25.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,11.0,26.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
173.0,10.0,27.0,1.0
172.0,11.0,27.0,1.0
172.0,11.0,27.0,1.0
172.0,11.0,27.0,1.0
172.0,11.0,27.0,1.0
172.0,11.0,27.0,1.0
172.0,11.0,27.0,1.0
172.0,11.0,27.0,1.0
172.0,11.0,27.0,1.0
172.0,11.0,27.0,1.0
172.0,11.0,27.0,1.0
172.0,11.0,27.0,1.0
172.0,11.0,27.0,1.0
172.0,11.0,27.0,1.0
172.0,11.0,27.0,1.0
172.0,11.0,27.0,1.0
172.0,11.0,27.0,1.0
172.0,11.0,27.0,1.0
172.0,11.0,27.0,1.0
172.0,11.0,27.0,1.0
172.0,11.0,27.0,1.0
172.0,11.0,27.0,1.0
172.0,11.0,27.0,1.0
172.0,11.0,27.0,1.0
172.0,11.0,27.0,1.0
172.0,11.0,27.0,1.0
172.0,11.0,27.0,1.0
172.0,11.0,27.0,1.0
172.0,11.0,27.0,1.0
172.0,11.0,27.0,1.0
172.0,11.0,27.0,1.0
172.0,11.0,27.0,1.0
172.0,11.0,27.0,1.0
172.0,11.0,27.0,1.0
172.0,11.0,27.0,1.0
172.0,11.0,27.0,1.0
172.0,11.0,27.0,1.0
172.0,11.0,27.0,1.0
172.0,11.0,27.0,1.0
172.0,11.0,27.0,1.0
172.0,11.0,27.0,1.0
172.0,11.0,27.0,1.0
172.0,11.0,27.0,1.0
172.0,11.0,27.0,1.0
172.0,11.0,27.0,1.0
172.0,11.0,27.0,1.0
172.0,11.0,27.0,1.0
172.0,11.0,27.0,1.0
172.0,11.0,27.0,1.0
172.0,11.0,27.0,1.0
172.0,11.0,27.0,1.0
172.0,11.0,27.0,1.0
171.0,12.0,27.0,1.0
171.0,12.0,27.0,1.0
171.0,12.0,27.0,1.0
171.0,12.0,27.0,1.0
171.0,12.0,27.0,1.0
171.0,12.0,27.0,1.0
171.0,12.0,27.0,1.0
171.0,12.0,27.0,1.0
171.0,12.0,27.0,1.0
170.0,13.0,27.0,1.0
170.0,13.0,27.0,1.0
170.0,13.0,27.0,1.0
170.0,13.0,27.0,1.0
169.0,14.0,27.0,1.0
169.0,14.0,27.0,1.0
169.0,14.0,27.0,1.0
169.0,14.0,27.0,1.0
169.0,14.0,27.0,1.0
169.0,14.0,27.0,1.0
169.0,14.0,27.0,1.0
169.0,14.0,27.0,1.0
169.0,14.0,27.0,1.0
169.0,14.0,27.0,1.0
169.0,14.0,27.0,1.0
169.0,14.0,27.0,1.0
169.0,14.0,27.0,1.0
169.0,14.0,27.0,1.0
169.0,14.0,27.0,1.0
169.0,14.0,27.0,1.0
169.0,14.0,27.0,1.0
169.0,14.0,27.0,1.0
169.0,14.0,27.0,1.0
169.0,14.0,27.0,1.0
169.0,14.0,27.0,1.0
169.0,14.0,27.0,1.0
169.0,14.0,27.0,1.0
169.0,14.0,27.0,1.0
169.0,14.0,27.0,1.0
169.0,14.0,27.0,1.0
169.0,14.0,27.0,1.0
169.0,14.0,27.0,1.0
169.0,14.0,27.0,1.0
169.0,14.0,27.0,1.0
169.0,14.0,27.0,1.0
169.0,14.0,27.0,1.0
169.0,14.0,27.0,1.0
169.0,14.0,27.0,1.0
169.0,14.0,27.0,1.0
169.0,14.0,27.0,1.0
169.0,14.0,27.0,1.0
169.0,14.0,27.0,1.0
169.0,14.0,27.0,1.0
169.0,14.0,27.0,1.0
169.0,14.0,27.0,1.0
169.0,14.0,27.0,1.0
169.0,14.0,27.0,1.0
169.0,14.0,27.0,1.0
